lang
-4.116116765368606
-4.116639437316481
-4.119082880587507
-4.118896408668663
-4.117048662949782
-4.1157668404183
-4.112834607849364
-4.112657110807809
-4.112087159131658
-4.1085542119784915
-4.108758058035554
-4.108038203375358
-4.1326017910532995
-4.132074322044816
-4.131327516581497
-4.133103955290901
-4.132892708182608
-4.130664945505509
-4.1309744147435
-4.132388320268925
-4.134486628382533
-4.132160315725003
-4.132318997635748
-4.132871812896013
-4.13395496184477
-4.135121147257843
-4.135760471488867
-4.135279586373839
-4.134541929726631
-4.134978271193297
-4.138158334869838
-4.13563139416854
-4.135808874621336
-4.137124421122733
-4.137081813995047
-4.137501051670178
-4.137308156340223
-4.139077810693401
-4.13882500742518
-4.138952933992528
-4.138122757301842
-4.138221125182091
-4.137457926321471
-4.139415153868696
-4.138004550038403
-4.139127601857783
-4.138299036033746
-4.138000124160696
-4.13796892844167
-4.13909955678411
-4.138200072961932
-4.137399335444759
-4.137174144521067
-4.138112884905545
-4.139126971146626
-4.135960330694679
-4.13511553501678
-4.132929369696606
-4.132672348289177
-4.133407393169667
-4.132188575597
-4.132859951190337
-4.133951654814427
-4.1361733695746645
-4.137732217950432
-4.1380065211332155
-4.137926016467153
-4.137978263193846
-4.138438892403888
-4.138421015836784
-4.137844509372777
-4.136682084326885
-4.134863673895487
-4.133550056825468
-4.134929465977465
-4.134071239133179
-4.133880164462278
-4.131365429074596
-4.130208587307462
-4.131946494831969
-4.131409939017021
-4.133633737286466
-4.133725737105532
-4.132711746447834
-4.130323447432181
-4.13219344956008
-4.130386139774695
-4.130627461484012
-4.1294872193175065
-4.128479040248768
-4.129318100008917
-4.1299546742192454
-4.129252510417177
-4.129384819329402
-4.1285751300222735
-4.124746681353818
-4.126406137801194
-4.127906541966401
-4.128085775740416
-4.125812236812599
-4.125982713688562
-4.1261231332863755
-4.125046331932521
-4.125261877602727
-4.1282537564613735
-4.124382729384572
-4.123560210892833
-4.122858931316165
-4.125441745151818
-4.129173725614693
-4.131663247051257
-4.134108814643622
-4.133997216859574
-4.133998447270655
-4.1356168139030824
-4.1352399782119775
-4.135866252571867
-4.136446604761314
-4.13718817266104
-4.136984692530682
-4.137149805661029
-4.137930682091263
-4.136365922089429
-4.138028403345014
-4.138781197853723
-4.139364954628247
-4.1434681759125835
-4.1446670105268195
-4.1466333304291165
-4.147179324607716
-4.147983255178555
-4.147922608113625
-4.148211029446903
-4.147628818302149
